oid,classALeRCE
sim_CV_Nova_00411,CV_Nova
sim_E_00029,E
sim_Blazar_00651,Blazar
sim_DSCT_00294,DSCT
sim_CEP_00340,CEP
sim_DSCT_00900,DSCT
sim_LPV_00152,LPV
sim_SNIbc_00607,SNIbc
sim_SLSN_00362,SLSN
sim_E_00250,E
sim_E_00261,E
sim_Blazar_00969,Blazar
sim_CV_Nova_00377,CV_Nova
sim_CEP_00227,CEP
sim_CV_Nova_00430,CV_Nova
sim_Blazar_00074,Blazar
sim_YSO_00840,YSO
sim_Periodic-Other_00569,Periodic-Other
sim_DSCT_00099,DSCT
sim_Periodic-Other_00861,Periodic-Other
sim_SNIbc_00415,SNIbc
sim_Blazar_00821,Blazar
sim_YSO_00895,YSO
sim_Periodic-Other_00109,Periodic-Other
sim_DSCT_00518,DSCT
sim_SNIa_00743,SNIa
sim_CEP_00385,CEP
sim_Periodic-Other_00274,Periodic-Other
sim_AGN_00620,AGN
sim_AGN_00987,AGN
sim_SLSN_00407,SLSN
sim_E_00906,E
sim_SLSN_00597,SLSN
sim_CV_Nova_00813,CV_Nova
sim_SNIbc_00719,SNIbc
sim_SNII_00656,SNII
sim_CEP_00193,CEP
sim_SNIa_00617,SNIa
sim_SNII_00225,SNII
sim_RRL_00700,RRL
sim_Periodic-Other_00741,Periodic-Other
sim_DSCT_00040,DSCT
sim_QSO_00594,QSO
sim_AGN_00237,AGN
sim_QSO_00865,QSO
sim_CV_Nova_00185,CV_Nova
sim_AGN_00008,AGN
sim_LPV_00026,LPV
sim_CEP_00632,CEP
sim_SNIbc_00090,SNIbc
sim_LPV_00163,LPV
sim_CEP_00259,CEP
sim_RRL_00822,RRL
sim_E_00826,E
sim_SNIa_00670,SNIa
sim_QSO_00532,QSO
sim_QSO_00287,QSO
sim_SNII_00453,SNII
sim_QSO_00458,QSO
sim_RRL_00282,RRL
sim_LPV_00041,LPV
sim_LPV_00867,LPV
sim_CEP_00800,CEP
sim_LPV_00271,LPV
sim_AGN_00611,AGN
sim_AGN_00410,AGN
sim_SNIbc_00092,SNIbc
sim_Blazar_00183,Blazar
sim_E_00080,E
sim_SNIbc_00921,SNIbc
sim_AGN_00274,AGN
sim_E_00776,E
sim_RRL_00778,RRL
sim_Blazar_00287,Blazar
sim_LPV_00312,LPV
sim_SNIa_00529,SNIa
sim_RRL_00366,RRL
sim_Blazar_00409,Blazar
sim_CEP_00586,CEP
sim_RRL_00096,RRL
sim_E_00030,E
sim_QSO_00393,QSO
sim_Periodic-Other_00365,Periodic-Other
sim_E_00202,E
sim_DSCT_00356,DSCT
sim_CEP_00756,CEP
sim_SNIa_00575,SNIa
sim_Blazar_00232,Blazar
sim_RRL_00199,RRL
sim_SNII_00196,SNII
sim_SLSN_00607,SLSN
sim_DSCT_00409,DSCT
sim_YSO_00826,YSO
sim_AGN_00994,AGN
sim_E_00039,E
sim_SNIa_00603,SNIa
sim_SNIa_00037,SNIa
sim_SNIa_00994,SNIa
sim_CEP_00240,CEP
sim_DSCT_00648,DSCT
sim_YSO_00508,YSO
sim_QSO_00493,QSO
sim_YSO_00328,YSO
sim_QSO_00360,QSO
sim_RRL_00684,RRL
sim_RRL_00569,RRL
sim_E_00891,E
sim_Blazar_00367,Blazar
sim_DSCT_00224,DSCT
sim_SNII_00474,SNII
sim_YSO_00989,YSO
sim_SLSN_00845,SLSN
sim_SNIa_00795,SNIa
sim_CV_Nova_00311,CV_Nova
sim_SNIbc_00778,SNIbc
sim_SNII_00804,SNII
sim_YSO_00622,YSO
sim_SNIbc_00747,SNIbc
sim_QSO_00388,QSO
sim_DSCT_00062,DSCT
sim_LPV_00880,LPV
sim_CEP_00443,CEP
sim_SLSN_00804,SLSN
sim_SNIa_00222,SNIa
sim_QSO_00103,QSO
sim_SNIbc_00061,SNIbc
sim_Blazar_00640,Blazar
sim_Periodic-Other_00894,Periodic-Other
sim_CV_Nova_00540,CV_Nova
sim_E_00692,E
sim_LPV_00406,LPV
sim_SLSN_00004,SLSN
sim_Blazar_00632,Blazar
sim_CEP_00753,CEP
sim_E_00877,E
sim_CEP_00832,CEP
sim_AGN_00528,AGN
sim_E_00485,E
sim_LPV_00304,LPV
sim_DSCT_00876,DSCT
sim_RRL_00480,RRL
sim_Blazar_00963,Blazar
sim_RRL_00183,RRL
sim_E_00515,E
sim_SNIa_00268,SNIa
sim_Periodic-Other_00774,Periodic-Other
sim_Blazar_00998,Blazar
sim_SLSN_00770,SLSN
sim_RRL_00758,RRL
sim_E_00300,E
sim_YSO_00661,YSO
sim_CEP_00686,CEP
sim_DSCT_00691,DSCT
sim_YSO_00177,YSO
sim_E_00969,E
sim_Periodic-Other_00678,Periodic-Other
sim_CV_Nova_00224,CV_Nova
sim_SLSN_00177,SLSN
sim_E_00946,E
sim_RRL_00510,RRL
sim_SNII_00980,SNII
sim_SNIa_00533,SNIa
sim_SLSN_00399,SLSN
sim_AGN_00466,AGN
sim_Periodic-Other_00465,Periodic-Other
sim_DSCT_00007,DSCT
sim_YSO_00243,YSO
sim_SNII_00148,SNII
sim_SLSN_00380,SLSN
sim_DSCT_00053,DSCT
sim_CV_Nova_00841,CV_Nova
sim_YSO_00728,YSO
sim_SNIbc_00678,SNIbc
sim_Blazar_00061,Blazar
sim_Periodic-Other_00905,Periodic-Other
sim_SLSN_00769,SLSN
sim_LPV_00901,LPV
sim_SNIbc_00858,SNIbc
sim_LPV_00821,LPV
sim_AGN_00912,AGN
sim_RRL_00737,RRL
sim_Periodic-Other_00200,Periodic-Other
sim_Periodic-Other_00379,Periodic-Other
sim_QSO_00182,QSO
sim_Blazar_00214,Blazar
sim_Periodic-Other_00612,Periodic-Other
sim_SNIbc_00605,SNIbc
sim_Blazar_00694,Blazar
sim_RRL_00848,RRL
sim_Periodic-Other_00525,Periodic-Other
sim_YSO_00598,YSO
sim_SNIa_00233,SNIa
sim_E_00635,E
sim_SLSN_00189,SLSN
sim_SLSN_00031,SLSN
sim_Periodic-Other_00339,Periodic-Other
sim_DSCT_00488,DSCT
sim_RRL_00107,RRL
sim_AGN_00259,AGN
sim_SNIa_00504,SNIa
sim_LPV_00770,LPV
sim_CV_Nova_00318,CV_Nova
sim_DSCT_00360,DSCT
sim_SNIa_00426,SNIa
sim_E_00128,E
sim_AGN_00362,AGN
sim_SNIa_00184,SNIa
sim_CEP_00918,CEP
sim_SNIbc_00484,SNIbc
sim_E_00896,E
sim_SNII_00372,SNII
sim_Blazar_00572,Blazar
sim_DSCT_00370,DSCT
sim_SLSN_00539,SLSN
sim_SNII_00765,SNII
sim_RRL_00069,RRL
sim_SLSN_00305,SLSN
sim_CV_Nova_00577,CV_Nova
sim_LPV_00614,LPV
sim_SLSN_00313,SLSN
sim_Periodic-Other_00227,Periodic-Other
sim_YSO_00981,YSO
sim_CEP_00662,CEP
sim_DSCT_00680,DSCT
sim_SNIbc_00141,SNIbc
sim_SNIa_00942,SNIa
sim_AGN_00173,AGN
sim_QSO_00626,QSO
sim_Periodic-Other_00028,Periodic-Other
sim_RRL_00472,RRL
sim_SNII_00083,SNII
sim_E_00304,E
sim_AGN_00406,AGN
sim_SNIbc_00610,SNIbc
sim_SNIa_00519,SNIa
sim_Periodic-Other_00177,Periodic-Other
sim_AGN_00567,AGN
sim_RRL_00249,RRL
sim_YSO_00387,YSO
sim_SNIa_00210,SNIa
sim_Blazar_00426,Blazar
sim_CEP_00203,CEP
sim_E_00830,E
sim_AGN_00777,AGN
sim_YSO_00632,YSO
sim_YSO_00838,YSO
sim_QSO_00070,QSO
sim_RRL_00674,RRL
sim_QSO_00419,QSO
sim_SNII_00698,SNII
sim_Periodic-Other_00172,Periodic-Other
sim_Periodic-Other_00540,Periodic-Other
sim_Blazar_00299,Blazar
sim_CEP_00650,CEP
sim_E_00766,E
sim_Periodic-Other_00862,Periodic-Other
sim_LPV_00492,LPV
sim_CV_Nova_00109,CV_Nova
sim_QSO_00805,QSO
sim_SNIa_00345,SNIa
sim_YSO_00780,YSO
sim_E_00452,E
sim_CEP_00711,CEP
sim_E_00031,E
sim_SNIbc_00144,SNIbc
sim_SNIbc_00682,SNIbc
sim_YSO_00447,YSO
sim_YSO_00370,YSO
sim_DSCT_00516,DSCT
sim_Blazar_00529,Blazar
sim_Periodic-Other_00544,Periodic-Other
sim_SNIa_00175,SNIa
sim_LPV_00328,LPV
sim_SNIa_00141,SNIa
sim_AGN_00942,AGN
sim_AGN_00600,AGN
sim_SNIbc_00825,SNIbc
sim_SLSN_00283,SLSN
sim_SNIa_00848,SNIa
sim_YSO_00041,YSO
sim_E_00425,E
sim_SNIa_00943,SNIa
sim_SLSN_00989,SLSN
sim_LPV_00575,LPV
sim_YSO_00419,YSO
sim_Blazar_00555,Blazar
sim_CV_Nova_00670,CV_Nova
sim_CEP_00218,CEP
sim_E_00948,E
sim_CEP_00608,CEP
sim_Blazar_00467,Blazar
sim_LPV_00527,LPV
sim_RRL_00031,RRL
sim_SNIa_00554,SNIa
sim_LPV_00825,LPV
sim_CV_Nova_00787,CV_Nova
sim_E_00832,E
sim_CV_Nova_00351,CV_Nova
sim_SNII_00741,SNII
sim_SLSN_00927,SLSN
sim_Blazar_00471,Blazar
sim_CV_Nova_00764,CV_Nova
sim_YSO_00145,YSO
sim_AGN_00451,AGN
sim_QSO_00954,QSO
sim_SNII_00005,SNII
sim_QSO_00941,QSO
sim_SNII_00969,SNII
sim_E_00334,E
sim_Blazar_00523,Blazar
sim_SLSN_00462,SLSN
sim_LPV_00647,LPV
sim_SNII_00895,SNII
sim_Periodic-Other_00789,Periodic-Other
sim_SNIa_00547,SNIa
sim_CV_Nova_00319,CV_Nova
sim_CV_Nova_00266,CV_Nova
sim_E_00270,E
sim_SLSN_00753,SLSN
sim_AGN_00786,AGN
sim_LPV_00639,LPV
sim_SLSN_00947,SLSN
sim_SNIa_00335,SNIa
sim_Periodic-Other_00737,Periodic-Other
sim_Periodic-Other_00649,Periodic-Other
sim_SLSN_00372,SLSN
sim_YSO_00775,YSO
sim_SLSN_00412,SLSN
sim_E_00421,E
sim_SNII_00096,SNII
sim_RRL_00777,RRL
sim_CEP_00533,CEP
sim_RRL_00348,RRL
sim_AGN_00091,AGN
sim_Blazar_00456,Blazar
sim_CEP_00055,CEP
sim_CEP_00869,CEP
sim_E_00718,E
sim_SNIa_00769,SNIa
sim_CV_Nova_00857,CV_Nova
sim_Periodic-Other_00434,Periodic-Other
sim_E_00104,E
sim_AGN_00445,AGN
sim_QSO_00009,QSO
sim_CEP_00592,CEP
sim_QSO_00349,QSO
sim_SNII_00263,SNII
sim_SLSN_00790,SLSN
sim_CV_Nova_00216,CV_Nova
sim_SNIbc_00871,SNIbc
sim_RRL_00699,RRL
sim_E_00391,E
sim_SNII_00214,SNII
sim_Periodic-Other_00378,Periodic-Other
sim_DSCT_00203,DSCT
sim_SNIa_00643,SNIa
sim_QSO_00025,QSO
sim_E_00560,E
sim_CV_Nova_00563,CV_Nova
sim_CEP_00324,CEP
sim_DSCT_00846,DSCT
sim_E_00111,E
sim_E_00700,E
sim_SNIa_00327,SNIa
sim_SLSN_00003,SLSN
sim_QSO_00481,QSO
sim_Blazar_00474,Blazar
sim_E_00457,E
sim_SNII_00301,SNII
sim_YSO_00269,YSO
sim_RRL_00556,RRL
sim_Blazar_00060,Blazar
sim_CEP_00476,CEP
sim_AGN_00919,AGN
sim_E_00856,E
sim_CV_Nova_00346,CV_Nova
sim_DSCT_00746,DSCT
sim_CV_Nova_00121,CV_Nova
sim_SNIa_00443,SNIa
sim_Blazar_00596,Blazar
sim_E_00741,E
sim_SLSN_00300,SLSN
sim_Blazar_00291,Blazar
sim_DSCT_00996,DSCT
sim_SNIa_00629,SNIa
sim_SNIbc_00629,SNIbc
sim_AGN_00235,AGN
sim_SNII_00478,SNII
sim_LPV_00659,LPV
sim_RRL_00782,RRL
sim_SNIa_00160,SNIa
sim_RRL_00825,RRL
sim_Blazar_00161,Blazar
sim_E_00840,E
sim_CV_Nova_00680,CV_Nova
sim_SNII_00030,SNII
sim_QSO_00166,QSO
sim_LPV_00432,LPV
sim_RRL_00741,RRL
sim_SNIbc_00202,SNIbc
sim_CEP_00437,CEP
sim_RRL_00595,RRL
sim_E_00562,E
sim_Periodic-Other_00377,Periodic-Other
sim_DSCT_00621,DSCT
sim_QSO_00203,QSO
sim_DSCT_00764,DSCT
sim_SNII_00971,SNII
sim_CEP_00852,CEP
sim_SLSN_00965,SLSN
sim_QSO_00434,QSO
sim_Blazar_00220,Blazar
sim_AGN_00035,AGN
sim_CEP_00103,CEP
sim_DSCT_00761,DSCT
sim_AGN_00516,AGN
sim_SNIbc_00252,SNIbc
sim_YSO_00297,YSO
sim_YSO_00865,YSO
sim_SNII_00422,SNII
sim_DSCT_00059,DSCT
sim_Periodic-Other_00285,Periodic-Other
sim_SNIbc_00633,SNIbc
sim_Periodic-Other_00092,Periodic-Other
sim_RRL_00170,RRL
sim_QSO_00670,QSO
sim_SNII_00956,SNII
sim_SNII_00962,SNII
sim_CV_Nova_00673,CV_Nova
sim_DSCT_00379,DSCT
sim_Periodic-Other_00305,Periodic-Other
sim_RRL_00793,RRL
sim_E_00086,E
sim_Periodic-Other_00456,Periodic-Other
sim_AGN_00051,AGN
sim_LPV_00101,LPV
sim_SNIbc_00886,SNIbc
sim_SNII_00275,SNII
sim_SLSN_00773,SLSN
sim_SNIa_00195,SNIa
sim_Periodic-Other_00635,Periodic-Other
sim_Blazar_00927,Blazar
sim_DSCT_00866,DSCT
sim_CV_Nova_00165,CV_Nova
sim_SLSN_00881,SLSN
sim_Blazar_00749,Blazar
sim_RRL_00316,RRL
sim_SLSN_00734,SLSN
sim_SNIa_00935,SNIa
sim_CEP_00697,CEP
sim_SNIbc_00721,SNIbc
sim_RRL_00115,RRL
sim_Periodic-Other_00427,Periodic-Other
sim_Periodic-Other_00990,Periodic-Other
sim_SNII_00257,SNII
sim_CEP_00028,CEP
sim_Blazar_00024,Blazar
sim_Blazar_00699,Blazar
sim_Periodic-Other_00864,Periodic-Other
sim_RRL_00070,RRL
sim_SNIa_00477,SNIa
sim_DSCT_00142,DSCT
sim_Periodic-Other_00967,Periodic-Other
sim_Blazar_00419,Blazar
sim_CEP_00344,CEP
sim_DSCT_00185,DSCT
sim_LPV_00198,LPV
sim_SLSN_00706,SLSN
sim_QSO_00065,QSO
sim_LPV_00055,LPV
sim_SNIbc_00309,SNIbc
sim_SNIa_00417,SNIa
sim_Blazar_00674,Blazar
sim_Blazar_00268,Blazar
sim_CV_Nova_00997,CV_Nova
sim_CEP_00960,CEP
sim_AGN_00723,AGN
sim_SNIbc_00824,SNIbc
sim_SNIa_00254,SNIa
sim_Blazar_00850,Blazar
sim_E_00402,E
sim_CV_Nova_00410,CV_Nova
sim_Blazar_00487,Blazar
sim_LPV_00927,LPV
sim_E_00494,E
sim_QSO_00141,QSO
sim_AGN_00902,AGN
sim_DSCT_00818,DSCT
sim_CEP_00432,CEP
sim_YSO_00740,YSO
sim_E_00814,E
sim_YSO_00079,YSO
sim_SNIa_00664,SNIa
sim_DSCT_00097,DSCT
sim_Periodic-Other_00953,Periodic-Other
sim_CV_Nova_00522,CV_Nova
sim_LPV_00509,LPV
sim_CV_Nova_00283,CV_Nova
sim_E_00729,E
sim_Blazar_00387,Blazar
sim_YSO_00294,YSO
sim_YSO_00922,YSO
sim_CV_Nova_00158,CV_Nova
sim_CV_Nova_00616,CV_Nova
sim_AGN_00850,AGN
sim_SNII_00149,SNII
sim_YSO_00063,YSO
sim_YSO_00352,YSO
sim_SNII_00213,SNII
sim_AGN_00288,AGN
sim_SLSN_00878,SLSN
sim_AGN_00986,AGN
sim_E_00732,E
sim_E_00003,E
sim_RRL_00402,RRL
sim_CEP_00590,CEP
sim_CV_Nova_00918,CV_Nova
sim_CV_Nova_00253,CV_Nova
sim_QSO_00760,QSO
sim_Blazar_00612,Blazar
sim_LPV_00252,LPV
sim_CV_Nova_00607,CV_Nova
sim_LPV_00974,LPV
sim_SNIa_00528,SNIa
sim_SLSN_00974,SLSN
sim_SNIbc_00060,SNIbc
sim_SLSN_00228,SLSN
sim_DSCT_00080,DSCT
sim_CEP_00471,CEP
sim_SLSN_00029,SLSN
sim_SLSN_00847,SLSN
sim_E_00015,E
sim_SNII_00987,SNII
sim_CV_Nova_00338,CV_Nova
sim_RRL_00389,RRL
sim_SNII_00835,SNII
sim_DSCT_00386,DSCT
sim_DSCT_00115,DSCT
sim_QSO_00075,QSO
sim_YSO_00771,YSO
sim_AGN_00845,AGN
sim_Blazar_00383,Blazar
sim_DSCT_00707,DSCT
sim_SNIa_00361,SNIa
sim_SNII_00350,SNII
sim_CV_Nova_00679,CV_Nova
sim_LPV_00422,LPV
sim_SNIbc_00942,SNIbc
sim_SNIbc_00081,SNIbc
sim_SLSN_00476,SLSN
sim_CEP_00167,CEP
sim_SNIa_00783,SNIa
sim_CEP_00229,CEP
sim_AGN_00595,AGN
sim_AGN_00547,AGN
sim_Periodic-Other_00448,Periodic-Other
sim_Periodic-Other_00593,Periodic-Other
sim_QSO_00869,QSO
sim_AGN_00326,AGN
sim_YSO_00530,YSO
sim_YSO_00947,YSO
sim_CEP_00287,CEP
sim_SNIa_00646,SNIa
sim_QSO_00467,QSO
sim_LPV_00475,LPV
sim_CV_Nova_00208,CV_Nova
sim_SLSN_00657,SLSN
sim_AGN_00817,AGN
sim_SNIbc_00298,SNIbc
sim_SNIbc_00978,SNIbc
sim_CEP_00611,CEP
sim_CV_Nova_00117,CV_Nova
sim_SNIbc_00436,SNIbc
sim_SNIa_00971,SNIa
sim_E_00544,E
sim_RRL_00085,RRL
sim_DSCT_00640,DSCT
sim_LPV_00968,LPV
sim_Periodic-Other_00149,Periodic-Other
sim_DSCT_00580,DSCT
sim_RRL_00255,RRL
sim_SNIbc_00007,SNIbc
sim_E_00141,E
sim_SNIbc_00358,SNIbc
sim_SNIbc_00820,SNIbc
sim_QSO_00332,QSO
sim_LPV_00237,LPV
sim_E_00214,E
sim_QSO_00346,QSO
sim_AGN_00045,AGN
sim_E_00777,E
sim_RRL_00983,RRL
sim_SNIa_00273,SNIa
sim_SNIbc_00185,SNIbc
sim_DSCT_00120,DSCT
sim_DSCT_00078,DSCT
sim_RRL_00343,RRL
sim_CEP_00927,CEP
sim_SNIbc_00720,SNIbc
sim_CV_Nova_00927,CV_Nova
sim_SNIa_00027,SNIa
sim_Periodic-Other_00535,Periodic-Other
sim_AGN_00579,AGN
sim_SNIa_00874,SNIa
sim_Blazar_00710,Blazar
sim_YSO_00766,YSO
sim_YSO_00751,YSO
sim_SNII_00295,SNII
sim_YSO_00341,YSO
sim_SNIbc_00342,SNIbc
sim_CV_Nova_00834,CV_Nova
sim_Blazar_00794,Blazar
sim_SLSN_00138,SLSN
sim_YSO_00909,YSO
sim_SNIbc_00612,SNIbc
sim_CEP_00958,CEP
sim_RRL_00089,RRL
sim_E_00284,E
sim_CEP_00839,CEP
sim_AGN_00898,AGN
sim_Blazar_00147,Blazar
sim_RRL_00485,RRL
sim_SLSN_00135,SLSN
sim_SLSN_00465,SLSN
sim_Blazar_00671,Blazar
sim_LPV_00345,LPV
sim_LPV_00588,LPV
sim_CEP_00338,CEP
sim_SLSN_00575,SLSN
sim_YSO_00759,YSO
sim_CV_Nova_00020,CV_Nova
sim_RRL_00287,RRL
sim_E_00017,E
sim_QSO_00432,QSO
sim_SNII_00104,SNII
sim_SNIbc_00170,SNIbc
sim_Periodic-Other_00111,Periodic-Other
sim_Periodic-Other_00356,Periodic-Other
sim_SNII_00393,SNII
sim_RRL_00237,RRL
sim_DSCT_00550,DSCT
sim_SNIbc_00977,SNIbc
sim_SNIbc_00856,SNIbc
sim_Blazar_00784,Blazar
sim_YSO_00747,YSO
sim_SNIbc_00400,SNIbc
sim_SLSN_00171,SLSN
sim_E_00966,E
sim_Blazar_00164,Blazar
sim_LPV_00074,LPV
sim_DSCT_00943,DSCT
sim_SNIa_00759,SNIa
sim_SNII_00796,SNII
sim_LPV_00796,LPV
sim_AGN_00689,AGN
sim_CV_Nova_00808,CV_Nova
sim_Blazar_00635,Blazar
sim_Blazar_00980,Blazar
sim_AGN_00083,AGN
sim_SNIbc_00715,SNIbc
sim_DSCT_00025,DSCT
sim_QSO_00902,QSO
sim_Periodic-Other_00908,Periodic-Other
sim_CEP_00536,CEP
sim_CV_Nova_00482,CV_Nova
sim_LPV_00899,LPV
sim_LPV_00372,LPV
sim_YSO_00000,YSO
sim_RRL_00807,RRL
sim_SNIa_00218,SNIa
sim_AGN_00743,AGN
sim_Periodic-Other_00131,Periodic-Other
sim_AGN_00439,AGN
sim_LPV_00969,LPV
sim_E_00775,E
sim_SNIa_00592,SNIa
sim_SLSN_00507,SLSN
sim_SNIbc_00644,SNIbc
sim_CEP_00585,CEP
sim_E_00696,E
sim_LPV_00601,LPV
sim_Blazar_00170,Blazar
sim_CEP_00211,CEP
sim_CV_Nova_00449,CV_Nova
sim_SNIbc_00064,SNIbc
sim_CEP_00273,CEP
sim_AGN_00256,AGN
sim_DSCT_00209,DSCT
sim_DSCT_00963,DSCT
sim_Periodic-Other_00229,Periodic-Other
sim_DSCT_00747,DSCT
sim_SLSN_00297,SLSN
sim_LPV_00472,LPV
sim_DSCT_00572,DSCT
sim_RRL_00285,RRL
sim_Blazar_00285,Blazar
sim_CEP_00670,CEP
sim_AGN_00690,AGN
sim_AGN_00007,AGN
sim_SNIbc_00841,SNIbc
sim_DSCT_00729,DSCT
sim_Blazar_00028,Blazar
sim_SNIa_00418,SNIa
sim_SNIa_00376,SNIa
sim_Blazar_00262,Blazar
sim_SNIbc_00262,SNIbc
sim_E_00785,E
sim_LPV_00817,LPV
sim_Blazar_00402,Blazar
sim_RRL_00032,RRL
sim_CEP_00225,CEP
sim_SNIbc_00790,SNIbc
sim_SNII_00643,SNII
sim_SNIa_00059,SNIa
sim_CV_Nova_00888,CV_Nova
sim_SNIbc_00152,SNIbc
sim_LPV_00022,LPV
sim_CEP_00989,CEP
sim_SNII_00169,SNII
sim_SLSN_00806,SLSN
sim_E_00862,E
sim_Periodic-Other_00475,Periodic-Other
sim_QSO_00167,QSO
sim_Periodic-Other_00433,Periodic-Other
sim_QSO_00018,QSO
sim_CEP_00454,CEP
sim_LPV_00777,LPV
sim_DSCT_00671,DSCT
sim_YSO_00670,YSO
sim_LPV_00603,LPV
sim_CEP_00532,CEP
sim_CEP_00402,CEP
sim_LPV_00100,LPV
sim_DSCT_00987,DSCT
sim_E_00273,E
sim_SLSN_00917,SLSN
sim_CEP_00712,CEP
sim_CEP_00676,CEP
sim_YSO_00034,YSO
sim_QSO_00211,QSO
sim_YSO_00886,YSO
sim_RRL_00127,RRL
sim_CEP_00502,CEP
sim_SLSN_00643,SLSN
sim_DSCT_00710,DSCT
sim_DSCT_00884,DSCT
sim_QSO_00285,QSO
sim_DSCT_00708,DSCT
sim_RRL_00177,RRL
sim_YSO_00851,YSO
sim_SNIbc_00237,SNIbc
sim_SNII_00964,SNII
sim_CV_Nova_00709,CV_Nova
sim_SNII_00993,SNII
sim_RRL_00128,RRL
sim_AGN_00717,AGN
sim_SNIa_00430,SNIa
sim_AGN_00604,AGN
sim_YSO_00122,YSO
sim_RRL_00575,RRL
sim_SNIa_00879,SNIa
sim_QSO_00058,QSO
sim_YSO_00268,YSO
sim_SNIa_00734,SNIa
sim_SNIbc_00305,SNIbc
sim_RRL_00446,RRL
sim_SNIa_00626,SNIa
sim_Blazar_00311,Blazar
sim_CV_Nova_00554,CV_Nova
sim_CV_Nova_00893,CV_Nova
sim_SNII_00813,SNII
sim_SLSN_00299,SLSN
sim_CEP_00750,CEP
sim_CEP_00191,CEP
sim_Blazar_00335,Blazar
sim_DSCT_00408,DSCT
sim_E_00226,E
sim_RRL_00382,RRL
sim_CEP_00862,CEP
sim_E_00937,E
sim_YSO_00497,YSO
sim_Periodic-Other_00941,Periodic-Other
sim_E_00549,E
sim_CV_Nova_00535,CV_Nova
sim_YSO_00578,YSO
sim_SNIbc_00159,SNIbc
sim_SNIbc_00512,SNIbc
sim_DSCT_00123,DSCT
sim_Blazar_00939,Blazar
sim_QSO_00045,QSO
sim_YSO_00295,YSO
sim_SLSN_00119,SLSN
sim_SNII_00776,SNII
sim_LPV_00981,LPV
sim_SLSN_00510,SLSN
sim_E_00603,E
sim_SNII_00152,SNII
sim_RRL_00712,RRL
sim_SNIbc_00914,SNIbc
sim_YSO_00725,YSO
sim_Periodic-Other_00899,Periodic-Other
sim_YSO_00540,YSO
sim_YSO_00066,YSO
sim_SNIbc_00047,SNIbc
sim_Periodic-Other_00320,Periodic-Other
sim_SNII_00408,SNII
sim_E_00348,E
sim_LPV_00755,LPV
sim_SNIa_00206,SNIa
sim_CV_Nova_00763,CV_Nova
sim_LPV_00753,LPV
sim_SNIa_00787,SNIa
sim_Periodic-Other_00663,Periodic-Other
sim_SNII_00642,SNII
sim_SNIa_00830,SNIa
sim_QSO_00130,QSO
sim_Blazar_00715,Blazar
sim_SNII_00751,SNII
sim_QSO_00616,QSO
sim_E_00612,E
sim_Blazar_00397,Blazar
sim_DSCT_00353,DSCT
sim_RRL_00121,RRL
sim_LPV_00405,LPV
sim_DSCT_00424,DSCT
sim_Periodic-Other_00375,Periodic-Other
sim_Periodic-Other_00485,Periodic-Other
sim_Periodic-Other_00552,Periodic-Other
sim_E_00861,E
sim_DSCT_00577,DSCT
sim_CV_Nova_00602,CV_Nova
sim_SNII_00282,SNII
sim_CV_Nova_00069,CV_Nova
sim_AGN_00995,AGN
sim_YSO_00225,YSO
sim_Periodic-Other_00654,Periodic-Other
sim_Periodic-Other_00948,Periodic-Other
sim_DSCT_00663,DSCT
sim_CEP_00807,CEP
sim_Periodic-Other_00474,Periodic-Other
sim_SNII_00559,SNII
sim_SLSN_00906,SLSN
sim_Periodic-Other_00545,Periodic-Other
sim_LPV_00990,LPV
sim_Blazar_00290,Blazar
sim_SLSN_00113,SLSN
sim_AGN_00437,AGN
sim_AGN_00835,AGN
sim_E_00620,E
sim_Blazar_00647,Blazar
sim_CEP_00037,CEP
sim_SNII_00070,SNII
sim_YSO_00539,YSO
sim_SNIbc_00383,SNIbc
sim_CV_Nova_00589,CV_Nova
sim_Periodic-Other_00729,Periodic-Other
sim_QSO_00280,QSO
sim_RRL_00826,RRL
sim_DSCT_00111,DSCT
sim_LPV_00236,LPV
sim_SNIa_00889,SNIa
sim_LPV_00674,LPV
sim_QSO_00302,QSO
sim_SLSN_00403,SLSN
sim_E_00328,E
sim_RRL_00208,RRL
sim_SNIbc_00537,SNIbc
sim_Blazar_00934,Blazar
sim_DSCT_00972,DSCT
sim_CEP_00589,CEP
sim_SNIbc_00329,SNIbc
sim_RRL_00328,RRL
sim_SLSN_00556,SLSN
sim_CV_Nova_00306,CV_Nova
sim_QSO_00886,QSO
sim_CV_Nova_00173,CV_Nova
sim_RRL_00225,RRL
sim_SNIa_00777,SNIa
sim_Blazar_00961,Blazar
sim_CEP_00525,CEP
sim_Blazar_00424,Blazar
sim_AGN_00956,AGN
sim_DSCT_00265,DSCT
sim_CEP_00333,CEP
sim_CEP_00722,CEP
sim_QSO_00414,QSO
sim_Blazar_00488,Blazar
sim_QSO_00194,QSO
sim_SNIbc_00887,SNIbc
sim_CV_Nova_00436,CV_Nova
sim_QSO_00112,QSO
sim_AGN_00379,AGN
sim_CV_Nova_00972,CV_Nova
sim_Periodic-Other_00919,Periodic-Other
sim_LPV_00618,LPV
sim_E_00091,E
sim_LPV_00291,LPV
sim_Periodic-Other_00336,Periodic-Other
sim_E_00961,E
sim_SNIbc_00965,SNIbc
sim_CEP_00717,CEP
sim_Blazar_00917,Blazar
sim_DSCT_00449,DSCT
sim_E_00813,E
sim_LPV_00053,LPV
