oid,ra,dec,label_tns,tns_type_raw,label_simbad,simbad_otype,label_milliquas,milliquas_type,label_vsx,vsx_type,classALeRCE,label_source,label_conflict,all_labels,transient_vsx_flag,oid_combined
ZTF19aaxrpmd,249.20269862483366,-26.88291364280166,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446321153475783_ZTF19aaxrpmd
ZTF19adcnfgz,249.38827985423976,-27.00639785916047,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446321153999960_ZTF19adcnfgz
ZTF19aaxrrwf,249.8618685592269,-26.715767373645836,,,,,,,RRL,RR,RRL,VSX,False,RRL,False,170446321154524441_ZTF19aaxrrwf
ZTF19abagafs,250.283297854315,-26.89686514386177,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446321155047427_ZTF19abagafs
ZTF19aaxrrxe,250.0756037069609,-26.984761341044457,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446321155048217_ZTF19aaxrrxe
ZTF19aaxrrwe,249.83638291456535,-26.99648662603745,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446321156096450_ZTF19aaxrrwe
ZTF19abdfvjz,249.73612283751012,-26.988722200787453,,,,,,,RRL,RR,RRL,VSX,False,RRL,False,170446321156096807_ZTF19abdfvjz
ZTF19abeuvfh,249.68105889166222,-27.006423220944964,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446321156097072_ZTF19abeuvfh
ZTF19aaxrrwd,250.02054625217505,-27.084676993348506,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446321156621401_ZTF19aaxrrwd
ZTF19addgwbg,250.19598134729364,-27.208714874640766,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446321157145646_ZTF19addgwbg
ZTF19abdekvn,249.78291473689637,-27.14917590500906,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446321158194313_ZTF19abdekvn
ZTF19adcnavv,249.707248600903,-27.266754644964607,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446321158194441_ZTF19adcnavv
ZTF19aaxrsbc,250.72707532808812,-27.552712621043447,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446321161340219_ZTF19aaxrsbc
ZTF19aaxrqbq,250.24537018096157,-27.490328966506393,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446321162388567_ZTF19aaxrqbq
ZTF19aaxrqbd,250.22008699774096,-27.546704681596275,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446321162388664_ZTF19aaxrqbd
ZTF19aaxrqbc,250.14472734805645,-27.67799777643785,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446321162388843_ZTF19aaxrqbc
ZTF19abawcrs,250.4046165944351,-27.626330485263946,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446321162911994_ZTF19abawcrs
ZTF19abapgda,248.7247294790259,-26.725643344920183,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446321169728599_ZTF19abapgda
ZTF19addgxxi,248.75798160695476,-26.966802756310006,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446321173398566_ZTF19addgxxi
ZTF19adcnfhq,248.77310588692967,-26.894110556406115,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446321173398850_ZTF19adcnfhq
ZTF19aayxrgz,248.76859794905985,-27.275437041579938,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446321175495449_ZTF19aayxrgz
ZTF19aaxrphn,248.63866241639616,-27.22064353793668,,,,,,,RRL,RR,RRL,VSX,False,RRL,False,170446321176544133_ZTF19aaxrphn
ZTF20abaojmp,248.3490346266835,-27.29070472663632,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446321176544370_ZTF20abaojmp
ZTF19aaxrpha,248.8593253919239,-27.6069230435717,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446321177592931_ZTF19aaxrpha
ZTF19aaxrpgu,249.3826649568971,-27.653309062719405,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446321180214463_ZTF19aaxrpgu
ZTF19adcnavj,249.98475430628892,-27.687636989725746,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446321182835096_ZTF19adcnavj
ZTF19adcnavu,250.16071158451996,-27.81900507805539,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446321182835806_ZTF19adcnavu
ZTF19aaxrqbl,249.92594284627896,-27.805701289744494,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446321182835988_ZTF19aaxrqbl
ZTF19adcnavo,250.11050325446433,-27.909227524208166,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446321183360184_ZTF19adcnavo
ZTF19abdglow,247.57046618308334,-26.82953195664063,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446321188602262_ZTF19abdglow
ZTF19abaphrk,247.3909790573169,-26.821890136938052,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446321188603789_ZTF19abaphrk
ZTF19aayeqnb,247.18473167068885,-27.317472007017116,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446321191748839_ZTF19aayeqnb
ZTF19aaxrsec,247.5953558208805,-27.026413157175377,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446321192275207_ZTF19aaxrsec
ZTF19adcnagu,248.15349717542998,-27.3330134037893,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446321193321703_ZTF19adcnagu
ZTF19aayxrgf,247.46317273124245,-27.30913132612002,,,E,EB*,,,E,EA,E,SIMBAD,False,E|E,False,170446321195417733_ZTF19aayxrgf
ZTF19aaxlhwk,247.2082384799128,-27.326931506230643,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446321195418612_ZTF19aaxlhwk
ZTF19addgydo,248.70898091725581,-27.84949901839927,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446321198040250_ZTF19addgydo
ZTF19addhbey,248.03302603400005,-27.558783392742203,,,,,,,RRL,RRAB/BL,RRL,VSX,False,RRL,False,170446321198563940_ZTF19addhbey
ZTF19abawxoj,247.88676791259638,-27.731294889330666,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446321200136698_ZTF19abawxoj
ZTF19adcnahd,248.0049885481389,-27.713599099615852,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446321200137116_ZTF19adcnahd
ZTF19adcnfpr,248.96730646339316,-27.80573914102626,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446321201709250_ZTF19adcnfpr
ZTF19aaxlhwu,247.3040321559273,-27.641394207197063,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446321211671000_ZTF19aaxlhwu
ZTF19abagiof,247.89480650839695,-27.90016855235197,,,,,,,RRL,RR,RRL,VSX,False,RRL,False,170446321215865717_ZTF19abagiof
ZTF22aaiwfwm,248.71031193399847,-13.204559502680908,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446337636040719_ZTF22aaiwfwm
ZTF19aadusqa,248.10273937898654,-13.534894509766978,,,E,EB*,,,E,EW,E,SIMBAD,False,E|E,False,170446337636565524_ZTF19aadusqa
ZTF19aabzufi,248.79628521283072,-13.423958691848805,,,E,EB*,,,E,EW,E,SIMBAD,False,E|E,False,170446337639711300_ZTF19aabzufi
ZTF23aajddiz,248.9206179,-13.76306859999501,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446337642856577_ZTF23aajddiz
ZTF19aaqrlzd,248.77265624863782,-13.708055364588835,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446337642856910_ZTF19aaqrlzd
ZTF19aaetfzz,249.28119695865328,-13.889625209702903,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446337643905277_ZTF19aaetfzz
ZTF19aadhcgl,249.611088207616,-13.351546897853726,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446337644430984_ZTF19aadhcgl
ZTF19aaocnom,247.95722809472443,-13.900521316904493,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446337650197051_ZTF19aaocnom
ZTF19aavxyyg,247.7257269546669,-14.106375235516843,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446337651769568_ZTF19aavxyyg
ZTF19aadulzv,247.30823978918085,-14.213194009308213,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446337652294125_ZTF19aadulzv
ZTF19aadulzu,247.46618488481047,-14.183105067297314,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446337652818314_ZTF19aadulzu
ZTF19aatmodj,247.84357248530708,-14.26577025798227,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446337653342249_ZTF19aatmodj
ZTF19aadulvp,247.69596791146432,-14.384241891448223,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446337653342491_ZTF19aadulvp
ZTF19aaqsxun,248.34145165902726,-13.878794046447034,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446337654390845_ZTF19aaqsxun
ZTF21actvpgl,248.43967723835846,-14.351283734312373,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446337658060841_ZTF21actvpgl
ZTF20abkalgt,249.28780274284793,-14.356195385714287,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446337661206843_ZTF20abkalgt
ZTF19aasfntp,248.6132548501797,-14.51139252945379,,,,,,,E,ELL,E,VSX,False,E,False,170446337661731341_ZTF19aasfntp
ZTF19aadumfh,249.36172144913616,-14.672406249598438,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446337666450702_ZTF19aadumfh
ZTF19aasfpnq,250.2809469939398,-14.833323878030876,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446337671694878_ZTF19aasfpnq
ZTF22aalifik,250.63047449692945,-14.88544803720129,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446337672218627_ZTF22aalifik
ZTF20abezwto,247.65280263659275,-14.479514107700815,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446337673789535_ZTF20abezwto
ZTF19aaduqvf,247.71724966177052,-14.905946300912788,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446337675362786_ZTF19aaduqvf
ZTF19aadulzw,247.50464063627373,-14.970496568749265,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446337676411046_ZTF19aadulzw
ZTF19aasfmfx,247.4196903113627,-14.961964161465486,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446337676411062_ZTF19aasfmfx
ZTF21aaqewjr,247.59881422401673,-14.925270790874809,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446337676938088_ZTF21aaqewjr
ZTF19aawanaj,247.89563582575536,-14.753765974024443,,,,,,,RRL,RR,RRL,VSX,False,RRL,False,170446337679032848_ZTF19aawanaj
ZTF19abfdqct,247.97016360000111,-14.906150199999768,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446337679032901_ZTF19abfdqct
ZTF19aapqckj,248.1422501418197,-14.956326716591889,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446337679557475_ZTF19aapqckj
ZTF19aadumff,248.6748722100022,-14.74872819167273,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446337682178732_ZTF19aadumff
ZTF19aadunbj,250.51219738832998,-15.513112018523561,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446337695809994_ZTF19aadunbj
ZTF21actvpnr,250.1305041162642,-16.083450913855206,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446337718879092_ZTF21actvpnr
ZTF19aawamox,247.48808076702306,-11.6092152953719,,,E,EB*,,,E,EW,E,SIMBAD,False,E|E,False,170446337916011514_ZTF19aawamox
ZTF23aajcfjd,245.20880179046404,-12.832946763145817,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446337944322097_ZTF23aajcfjd
ZTF19aaqadnt,247.34637112957742,-13.44732410185117,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446337980498060_ZTF19aaqadnt
ZTF19aaaqkcb,247.27705400543593,-12.089677584188578,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446338063859985_ZTF19aaaqkcb
ZTF25aaquatc,248.18011094672497,-11.859272285407993,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446338070676158_ZTF25aaquatc
ZTF19aaaqlyk,247.2437531628051,-12.932166078670411,,,E,EB*,,,E,EW,E,SIMBAD,False,E|E,False,170446338089025542_ZTF19aaaqlyk
ZTF19aaqajge,248.53893809324785,-12.874591521383415,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446338096890218_ZTF19aaqajge
ZTF19aaqajnd,247.52833160771507,-13.351358731910185,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446338113667915_ZTF19aaqajnd
ZTF25abrpcud,242.99663261661715,-11.720377516666668,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446338176057474_ZTF25abrpcud
ZTF21abxohkm,243.59978306765893,-11.152496556412327,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446338177106005_ZTF21abxohkm
ZTF19aadadtv,243.55617541739127,-11.374138499999997,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446338178679072_ZTF19aadadtv
ZTF19aaaqjnh,243.80168023186755,-11.39432819690976,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446338179203181_ZTF19aaaqjnh
ZTF21abxohwz,242.09654793088245,-12.272310440140192,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446338188116287_ZTF21abxohwz
ZTF19aaqaisa,242.63888234810778,-12.261754227318196,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446338192310571_ZTF19aaqaisa
ZTF19aabzute,242.9515605765737,-12.290047574418493,,,E,EB*,,,E,EW,E,SIMBAD,False,E|E,False,170446338192834847_ZTF19aabzute
ZTF25abrpcuc,243.42000869998571,-12.301425433333334,,,E,EB*,,,E,EW,E,SIMBAD,False,E|E,False,170446338198601759_ZTF25abrpcuc
ZTF19aaaqjru,242.27250742358186,-13.25692307158933,,,,,,,LPV,L,LPV,VSX,False,LPV,False,170446338213282213_ZTF19aaaqjru
ZTF19aaqairv,243.01628883117468,-12.635332363194998,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446338214854803_ZTF19aaqairv
ZTF19abbtrnp,242.62174647083003,-12.964981791666666,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446338215903621_ZTF19abbtrnp
ZTF19aaphgoi,244.88719001361164,-12.853117360217212,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446338230059226_ZTF19aaphgoi
ZTF19aaobweo,242.83808999205817,-13.268122941098802,,,E,RR*,,,,,E,SIMBAD,False,E,False,170446338238447625_ZTF19aaobweo
ZTF19aackwsb,243.9802565063108,-13.5685970835287,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446338245263545_ZTF19aackwsb
ZTF19aarxqat,243.95368800776737,-13.870029161128393,,,E,EB*,,,E,EW,E,SIMBAD,False,E|E,False,170446338246836575_ZTF19aarxqat
ZTF18adlwlsp,244.2474345,-13.7967469,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446338250506631_ZTF18adlwlsp
ZTF21abavirm,245.00311022584782,-13.554475594059106,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446338253652236_ZTF21abavirm
ZTF19aackwtm,244.80518993525126,-14.21945371514676,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446338268856553_ZTF19aackwtm
ZTF19aackvaf,244.16055117995666,-14.54814101093164,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446338269380912_ZTF19aackvaf
ZTF21aakvryj,244.00403429999906,-10.80416240000036,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446338351694286_ZTF21aakvryj
ZTF22aalqfeq,244.6234641999957,-10.802855199999998,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446338352742757_ZTF22aalqfeq
ZTF19aaaqkau,244.95799024546955,-10.60601303331546,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446338356937160_ZTF19aaaqkau
ZTF19aadadpl,245.812642703252,-10.31882768438647,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446338360082867_ZTF19aadadpl
ZTF19aaaqjsn,245.68748871908235,-10.507267477217725,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446338360083213_ZTF19aaaqjsn
ZTF23aajfgny,245.97047133333623,-10.461516833333391,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446338360607630_ZTF23aajfgny
ZTF19aaobwcy,246.42242203690012,-10.58268445647745,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446338366374123_ZTF19aaobwcy
ZTF19aaqrmdg,244.40902668648783,-10.864586474191377,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446338372665800_ZTF19aaqrmdg
ZTF19aabzwgd,244.47963368855454,-10.888104869115454,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446338373190058_ZTF19aabzwgd
ZTF19aabztyj,245.73578415659418,-11.212688678235546,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446338383675819_ZTF19aabztyj
ZTF19aaaqjlf,245.67252721257236,-11.277741168415035,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446338385248359_ZTF19aaaqjlf
ZTF19aaaqnrx,246.43911392425406,-10.845764624082708,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446338386821710_ZTF19aaaqnrx
ZTF19aackzzq,246.33555381752123,-11.087259327015108,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446338387869931_ZTF19aackzzq
ZTF25absjzpr,244.30112605000286,-11.75963973,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446338391540209_ZTF25absjzpr
ZTF26aadfqkw,244.83991347499264,-11.763783700000001,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446338397307341_ZTF26aadfqkw
ZTF19aaaqjle,245.83858152346502,-11.529193708228883,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446338400977441_ZTF19aaaqjle
ZTF19aaaqlth,245.4718097600627,-11.954322781715724,,,E,RR*,,,E,EW,E,SIMBAD,False,E|E,False,170446338403598339_ZTF19aaaqlth
ZTF24aaqsyiv,241.98271720000002,-11.0275352,,,,,,,RRL,RR,RRL,VSX,False,RRL,False,170446338513174901_ZTF24aaqsyiv
ZTF19aabzubx,243.19446690415253,-10.816866027030395,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446338522087692_ZTF19aabzubx
ZTF18adbinpj,241.64773143471433,-12.009976865445068,,,E,EB*,,,E,EW,E,SIMBAD,False,E|E,False,170446338529427880_ZTF18adbinpj
ZTF19aaphgme,240.23468072083682,-12.641083377655463,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446339025928233_ZTF19aaphgme
ZTF19aapzwqh,240.53881316999554,-12.568905476617914,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446339026977107_ZTF19aapzwqh
ZTF20aaeocyq,240.8035681799517,-12.327111367251469,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446339029074335_ZTF20aaeocyq
ZTF18adbimhz,239.21221650122993,-13.543104623522703,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446339040608673_ZTF18adbimhz
ZTF26aamvjfh,240.7388159,-13.5548043,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446339052142733_ZTF26aamvjfh
ZTF19aaaqlqu,241.66145807211726,-13.513078668439972,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446339056861582_ZTF19aaaqlqu
ZTF19abjbyrl,239.71660686755254,-14.02854614412956,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446339062104265_ZTF19abjbyrl
ZTF25abtybkp,239.75896815891704,-14.161239703029874,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446339063676983_ZTF25abtybkp
ZTF21aawzylc,239.92111348473824,-14.264418465466292,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446339064201469_ZTF21aawzylc
ZTF19aaclgge,240.30862395230807,-14.124208939140557,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446339064725641_ZTF19aaclgge
ZTF19aapppeu,241.3716729387765,-14.001827883874038,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446339073639001_ZTF19aapppeu
ZTF18abclkva,257.06211432328894,-13.367353192883591,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446339953921803_ZTF18abclkva
ZTF18abclkxd,256.24475339918894,-13.688668276572766,,,,,,,RRL,RR,RRL,VSX,False,RRL,False,170446339971220324_ZTF18abclkxd
ZTF18abdlaax,256.53171976240054,-13.861986623619085,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446339976462400_ZTF18abdlaax
ZTF18abclkzt,255.9266561290717,-14.221498760907835,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446339992716286_ZTF18abclkzt
ZTF18abcllaf,256.00896213802247,-14.312077820957926,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446339994288917_ZTF18abcllaf
ZTF18abcllai,256.1207785033938,-14.389865319680915,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446339994812750_ZTF18abcllai
ZTF18abclldj,256.69848276549993,-14.691913380055455,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446340000580605_ZTF18abclldj
ZTF18abclkun,255.01367246386755,-14.81237846029825,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446340006347773_ZTF18abclkun
ZTF19aaxkhbm,237.03745288656245,-23.826442729739764,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446345232974300_ZTF19aaxkhbm
ZTF19aaxlgra,237.1214923965106,-23.440063125379936,,,E,EB*,,,E,EW,E,SIMBAD,False,E|E,False,170446345233498322_ZTF19aaxlgra
ZTF19aacmare,238.62335220154787,-16.682167187966225,,,E,EB*,,,E,EW,E,SIMBAD,False,E|E,False,170446346038280200_ZTF19aacmare
ZTF19aacljfo,238.61568593925904,-16.734786372804,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446346038280260_ZTF19aacljfo
ZTF19aaedykg,239.05903730953125,-16.839222438873527,,,E,EB*,,,E,EA,E,SIMBAD,False,E|E,False,170446346039853616_ZTF19aaedykg
ZTF19abaompq,239.07506617042978,-17.85879658763901,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446346048766686_ZTF19abaompq
ZTF23aadjozl,239.25264622000194,-18.164457560000002,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446346049815912_ZTF23aadjozl
ZTF20abfrxnx,239.32426728720557,-17.277185334153707,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446346053484781_ZTF20abfrxnx
ZTF19addaffo,237.49931536335566,-24.9592333362631,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446352204958985_ZTF19addaffo
ZTF23aagdxhd,237.84517139999912,-25.369450400000396,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446352218063199_ZTF23aagdxhd
ZTF20abanmtz,237.65373005415464,-24.782673375,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446352220685158_ZTF20abanmtz
ZTF21aaplqfr,238.2681486569781,-24.84686257820219,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446352223831059_ZTF21aaplqfr
ZTF20aawgsbq,237.8770163749449,-23.922615934996376,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446352227500911_ZTF20aawgsbq
ZTF18abghqbj,280.1732958084604,-22.090290932085377,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446371092957334_ZTF18abghqbj
ZTF19adcpmjd,280.44146685417786,-21.13502190153433,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446371099770978_ZTF19adcpmjd
ZTF18abinjkc,280.8465165291952,-19.939063965896942,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446371109209838_ZTF18abinjkc
ZTF18acbcahi,280.61569796334726,-19.91794066931525,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446371109209911_ZTF18acbcahi
ZTF18abiqpii,280.80052280789675,-19.93173389473684,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446371109210424_ZTF18abiqpii
ZTF18abghnlx,281.62732923064806,-21.260142070281102,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446371125462317_ZTF18abghnlx
ZTF18abinjki,281.29085698856824,-19.978781710608256,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446371131229862_ZTF18abinjki
ZTF18abinjkr,281.4559484806032,-19.943570423760207,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446371132803504_ZTF18abinjkr
ZTF18abgdgpa,281.9646980626178,-20.720717144100416,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446371145385765_ZTF18abgdgpa
ZTF18admfxay,282.0034545092184,-21.06392566358183,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446371146432730_ZTF18admfxay
ZTF18abgdgpf,282.3619284996318,-21.043373588675347,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446371148006323_ZTF18abgdgpf
ZTF18abgnekb,282.35538838655077,-20.702287466408446,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446371148531255_ZTF18abgnekb
ZTF18abinged,282.9143505847385,-18.47075841514527,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446371278555571_ZTF18abinged
ZTF18abinfbv,282.9103335082421,-14.704113856298504,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446371532834006_ZTF18abinfbv
ZTF18abirury,282.99505616666784,-14.273530316666665,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446371537027506_ZTF18abirury
ZTF18adqorgy,283.0038861819947,-14.191508461048219,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446371537029267_ZTF18adqorgy
ZTF18abiqurp,283.00764649423274,-13.72159360972117,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446371539649370_ZTF18abiqurp
ZTF18adqoubq,283.3444492053328,-13.665638337945172,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446371541748240_ZTF18adqoubq
ZTF18abioogy,283.0560096937028,-14.833820813818171,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446371548563690_ZTF18abioogy
ZTF18abipxxv,283.3357392582634,-14.932272710066263,,,,,,,LPV,L,LPV,VSX,False,LPV,False,170446371550135842_ZTF18abipxxv
ZTF18abiocci,283.25461429147623,-14.408838266324475,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446371552756624_ZTF18abiocci
ZTF18adruhgu,283.3279788815499,-14.493186166051302,,,,,,,LPV,L,LPV,VSX,False,LPV,False,170446371552758905_ZTF18adruhgu
ZTF18abindgq,283.9921270324319,-14.916227164064113,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446371625109252_ZTF18abindgq
ZTF18abindha,284.09551785668566,-14.71542357098784,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446371625633630_ZTF18abindha
ZTF18abpptpn,284.5339130228211,-14.787940854118077,,,,,,,LPV,L,LPV,VSX,False,LPV,False,170446371628779207_ZTF18abpptpn
ZTF18abinere,284.01499034856,-18.060413369055123,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446371653420258_ZTF18abinere
ZTF18abiptte,284.09981338086544,-18.019621055206223,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446371653420616_ZTF18abiptte
ZTF18abithkp,284.19369210714297,-17.952098675404,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446371655516315_ZTF18abithkp
ZTF18adqotsu,284.5282282855368,-18.098987280800543,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446371657090515_ZTF18adqotsu
ZTF18abiydye,284.627343262924,-17.951485093796336,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446371657090548_ZTF18abiydye
